,dim_1,dim_2,label
1160,39.16047287214225,305.2546318007757,4
1161,-235.31137430254606,865.8944834555979,9
1162,348.9132696972761,-451.6419059500959,5
1163,-240.50788146412603,461.2888797530476,4
1164,-501.56563425982773,424.6618260715575,4
1165,-418.43262440724004,106.22314915191724,2
1166,-766.3470940664654,256.03934961033355,7
1167,-203.2178948900453,619.5788103226341,9
1168,-34.563578275962925,-63.05332984813447,0
1169,-316.2032280652779,553.769825515752,9
1170,56.370319028930105,-67.3804289154799,8
1171,-445.3881561304553,431.234315280072,4
1172,-242.15074584891542,538.2689768590643,4
1173,-569.7482170708735,602.822241101105,9
1174,-1025.6978093892546,-438.45088749429556,1
1175,-81.81339031124102,-171.20235680147067,2
1176,1059.9963516074229,1013.1804174659626,4
1177,34.94848541872139,729.2170737476632,9
1178,-615.2943141032563,-271.16516702472904,3
1179,1536.1139342468643,-2.4683362198971905,0
1180,-6.036423272755373,516.650762507955,4
1181,-861.1977402041412,-832.3248257504764,1
1182,-312.14039923726733,-187.71173407941995,6
1183,706.9411420997228,-260.67401118197364,2
1184,666.2514288749469,-110.35833752385545,6
1185,501.5008906600951,-689.1311463522527,3
1186,-387.3971318474098,695.1241223202686,7
1187,404.4434024910018,1093.800408501962,4
1188,-352.8415747629305,-468.78903690213497,2
1189,853.9031666473622,307.93583427722325,6
1190,-134.78272486718677,269.24981708049233,6
1191,-231.9897987468626,921.1338264099478,7
1192,-870.9519457101561,-145.36531059065084,1
1193,952.5394089504186,-29.17893026291708,8
1194,5.184062967298736,543.1711937230212,9
1195,1091.9118477371755,-50.5054804056061,0
1196,-9.927991919212811,353.4992224875376,4
1197,-948.5016827747024,-786.7570384487303,1
1198,-181.99388190619868,478.56494879085125,4
1199,765.096398019412,-516.0491024120159,2
1200,-1005.1939026545286,-440.4607914312255,1
1201,350.99880759961445,-285.26941290096215,3
1202,203.28215446659897,-160.05042512058301,6
1203,259.69568944218594,862.9059251451022,4
1204,-57.68376826536311,234.64338599908638,6
1205,-258.8114358431327,618.294044181147,7
1206,1029.3580256252344,-566.450854212344,5
1207,649.9716263773979,-167.43618000901404,8
1208,47.34906105033406,1150.6389289106598,7
1209,1551.1191302134168,-30.286785025472074,0
1210,186.6357141753681,-294.07796796218054,5
1211,-853.9619942053466,-751.542603804734,1
1212,44.09404483107786,636.8692084865287,4
1213,311.8860382814576,-185.7897043093306,2
1214,300.9031718336911,-263.31059325422484,8
1215,883.6506688848996,1117.3152586781416,4
1216,56.70325343941793,962.6210935221877,7
1217,-53.85826926521116,651.6711317562241,7
1218,-209.45142071810687,-568.1181853197808,3
1219,551.8539310562583,90.55634359288318,8
1220,380.09356961736785,600.0240314319074,4
1221,182.22238181251245,870.3294152252365,9
1222,46.11641056726744,-552.0473932965,5
1223,615.6389606910168,581.6074734579282,8
1224,19.665803301759336,59.45749531237181,6
1225,47.36064446230835,927.4539392035888,7
1226,-21.781609038054775,-728.9842196184419,3
1227,-359.40360357766997,20.728873582573264,4
1228,-348.0533089371527,-211.6486361782338,6
1229,-467.4387513153471,409.59311702331837,7
1230,-1006.5711822525914,-401.5218404948616,1
1231,-56.98947743526775,865.2588734331158,7
1232,-200.72683333540056,455.15768369733934,4
1233,614.878253102074,-498.6713570415099,3
1234,-423.3422196831518,-447.07298713215647,3
1235,-418.77274129097503,84.29796771234673,9
1236,194.4541986891665,-553.1724177018119,8
1237,167.71785689447114,-396.08790754116535,8
1238,-915.2733813965625,-261.27166841050615,1
1239,690.4874230585309,700.6309597100592,8
1240,-805.2353443097547,-125.67692864446444,6
1241,784.2491397799027,-482.08003782996894,3
1242,-926.1556419834858,-216.95424733926473,1
1243,-839.8673605612537,-311.64770668925814,1
1244,136.5293429868402,411.5220221939818,3
1245,475.6973871254016,69.08876999687624,5
1246,-398.94200343876884,-644.8642148295104,2
1247,318.98366066089335,-14.024346576483516,8
1248,484.7720860393412,531.6043727330309,4
1249,100.9158693507222,-651.4818457592543,2
1250,-432.41262160678775,365.7860232452097,9
1251,-282.4320206321349,661.5260220436617,7
1252,-943.6608966059276,-324.1465661174646,1
1253,340.6484544098533,983.6543122031985,4
1254,-9.01153565135358,-694.2567602669347,8
1255,374.4493893922169,-567.8589613121075,2
1256,-393.58732042699995,561.8132225753133,9
1257,520.2534442257953,-109.22914833766293,6
1258,361.7182691284078,789.1891007892857,4
1259,-635.1495590496544,-590.8551092300344,1
1260,-391.3610891421945,204.80222948561513,3
1261,174.6586782826997,799.4226998954819,4
1262,590.8363230469465,-521.608524551545,2
1263,334.6894544659881,-360.8821930658681,5
1264,303.82842237244546,-244.76853289273623,2
1265,224.64069820592007,-48.59917499219741,5
1266,674.9486907894226,-127.69188442282461,6
1267,1107.81238979999,-0.6094534390294177,8
1268,873.9235907664132,68.29135197163156,0
1269,1261.339828025376,129.56349120312495,6
1270,-679.6840980104806,-673.472773293598,2
1271,762.4656249751595,698.5134018699058,4
1272,378.68832052381913,797.5509553060085,9
1273,663.7667948718171,933.273629397522,4
1274,75.63409555366147,387.3933341866449,9
1275,295.5913423311891,964.9085461185562,4
1276,539.3970572894674,-8.843648968137774,5
1277,-806.8069919728275,-712.5448957070182,1
1278,142.20387864145422,-440.9617350217576,5
1279,707.3607191821453,171.57410065747138,8
1280,-335.32273033348724,645.7905937264102,4
1281,-330.69665072700894,384.0767582671738,7
1282,-182.8078978544887,-140.56043966043802,9
1283,-422.1268519042259,-237.91089539374747,5
1284,-797.7203014280859,132.7983344397656,9
1285,-446.61666356828465,-136.3516571247583,5
1286,-444.6973269075944,731.8624695754008,9
1287,-618.0220215969941,-566.1736213853652,1
1288,-205.46766766590054,238.00748720717635,5
1289,638.0483096560216,-386.9663680904782,8
1290,399.00875164036876,-84.01865108436249,3
1291,273.30382934756403,1027.6968938241303,9
1292,-426.5411302119472,437.8776845000021,9
1293,-791.0406846774392,-616.515032246256,1
1294,-304.63000666700526,-29.849219864814412,8
1295,917.3699260140563,-742.5632969831712,3
1296,412.44544553157743,-298.07758098172803,8
1297,1013.8619623372393,286.09211012247454,6
1298,317.5366160698875,-39.03163555234158,5
1299,134.43564634792733,169.59766727574672,2
1300,-417.76718780236325,517.8792307856711,7
1301,783.3721416627701,-49.262607876039326,2
1302,-203.36455476524836,287.98090801502576,7
1303,773.0616152765203,-55.522041688057996,6
1304,900.1947066003052,-206.7238298408462,0
1305,213.43310390773252,1111.020237175773,9
1306,265.79427273783546,783.4596215988072,7
1307,-338.2407447593648,502.3097510814909,9
1308,-72.55151161201651,542.5260373445108,4
1309,150.83037937906593,33.66799595362499,6
1310,679.1479621988698,-225.62638918907234,0
1311,-203.17963230711462,-63.244415861935714,5
1312,68.54501446761783,-741.4455293842801,3
1313,67.92973111216759,-4.960545330087867,5
1314,359.5462069637489,879.4971265896615,7
1315,666.560789300389,-606.5772031932614,3
1316,-490.9887022282455,293.1152583465979,9
1317,663.9146511361338,-445.3363093758874,3
1318,-47.54776171050611,-147.36168157123475,6
1319,1123.6975580719673,222.50270841649666,8
1320,-114.36995102523247,-364.982868286422,3
1321,-957.444539686365,-698.893935244588,1
1322,-272.20665419200736,950.0422709940909,7
1323,477.19164930124475,-68.08037193692495,6
1324,486.67211602445826,-990.0933789971912,5
1325,-353.2131521830397,-267.459181490055,5
1326,-654.2149619976976,536.9042410768542,7
1327,711.611946239737,-4.6037688651758915,6
1328,-75.42797476865972,381.3417212771386,5
1329,95.4598493060402,-207.39302013528976,8
1330,-98.41990824473805,-518.0662113791003,2
1331,-784.9606460292604,-857.548114246671,1
1332,-377.02232319992896,750.1010895788019,7
1333,261.02256941736204,748.395863873814,9
1334,-445.1098210423479,-937.2734428394973,2
1335,-227.82679546736497,362.20568984464865,7
1336,-305.7933181356401,-311.7337419235109,3
1337,54.43860443120576,-92.06320213365774,6
1338,-505.1960768012979,714.8122438994334,7
1339,292.4271394011877,-344.63271334317864,8
1340,228.94432609038932,-135.54561324870812,5
1341,-323.4826168012484,-609.859125341346,3
1342,-802.2488797762738,276.5314153529693,7
1343,129.70691325558937,983.3823697754859,7
1344,-261.0364972949636,-166.79808247230036,8
1345,349.8555984695772,921.6663401783989,4
1346,688.4325253720681,154.2538334002771,0
1347,-402.43312134768183,443.6308379072438,7
1348,-526.57717584517,-104.15352973130334,3
1349,896.087675627565,-106.27313162165402,0
1350,-349.37710000932384,-381.5245440917172,6
1351,533.5182664328773,-523.8819713691312,3
1352,657.167683598654,-722.0216084129274,9
1353,-361.47628154488723,762.9957589949021,7
1354,-847.0680875945036,-177.79902626725308,1
1355,-237.13001389606748,615.4951902689465,9
1356,861.2987014885249,-160.23441697896826,5
1357,-64.93201517480131,-475.355768321022,3
1358,66.58372126651226,-18.7660140432039,6
1359,1066.157627327315,-152.4763327687089,0
1360,262.2877711713334,497.6785023809092,9
1361,182.66847975170592,-10.415254416698923,2
1362,-369.412438793132,-312.2385192727073,8
1363,1325.1614157740585,120.09431984022105,0
1364,627.0465160071362,131.47270119942954,9
1365,-717.6863522140823,-547.0018829705109,1
1366,422.12704873532795,317.98087413884235,6
1367,2032.7153054207117,-265.15655889384504,0
1368,1266.3498902294552,-290.0651371541899,0
1369,-778.7673581506589,-878.3733987415346,1
1370,89.94027191677097,394.5639506477754,9
1371,1875.3315726642597,-128.22074035551097,0
1372,1776.5599461917125,10.11030698667677,0
1373,103.59463745949964,631.9141124702966,4
1374,-367.68551130902665,-70.21780589757701,2
1375,-708.4511874043421,-218.8470568040578,1
1376,-36.82446062503266,475.40819687872295,7
1377,801.1981294080022,-89.75169677547105,0
1378,43.69860084285435,-28.288189498466856,3
1379,152.2132422881491,992.2056625751483,4
1380,73.59504568684235,212.7745312998787,4
1381,-337.1202625217428,741.1937398387064,7
1382,513.1104520621928,615.5635815063614,5
1383,-289.98121271164496,682.9260978343942,9
1384,-152.10919479849449,-192.9041016774421,8
1385,93.9419637327539,36.33576757776357,2
1386,1052.5339458302417,-198.35312206306554,0
1387,603.3976171962026,-187.83429130403735,0
1388,382.31892333127985,-74.79891083513229,8
1389,62.26079511608086,-308.64119660318846,6
1390,-664.2745443579403,-132.48016114902387,2
1391,376.45788270493733,-272.20379233443083,2
1392,190.61486297123312,539.4291574313502,7
1393,432.857089485026,182.02278454005804,6
1394,-973.3963730292043,-311.967311814199,1
1395,391.6865531109624,-342.3148828513191,2
1396,-469.01456782495546,506.7004066764607,9
1397,240.06288551414752,-856.6212777262716,2
1398,-106.76310166380938,-309.08710331046603,6
1399,136.93105958893787,1002.6707233995352,9
1400,-346.96530769806526,457.6898766417834,7
1401,462.339286267257,1002.5561821892938,9
1402,-196.94696502639053,425.15974275441016,5
1403,1167.6060026209,143.71744467470785,0
1404,300.02878591169434,-67.10752088821933,8
1405,-767.6479795523029,-568.6709431124364,1
1406,158.96892648572864,267.7376426694826,5
1407,539.0354764715996,118.89323069394692,2
1408,134.65975018951661,700.571301406211,4
1409,612.2504717725631,-937.3392800613568,3
1410,-265.5341328802803,448.8200549192642,9
1411,-166.4877290568366,111.03684158414997,4
1412,-254.86100440890496,725.2201831539954,7
1413,-163.11244244768454,60.90575852731366,5
1414,654.3695625109083,192.87106694474343,6
1415,27.323012168923764,-253.56552487865147,6
1416,-192.96311142345976,434.03761600737135,7
1417,-138.09726478021835,963.7816501411412,7
1418,113.70109155738707,-38.72701884407111,6
1419,-438.24141006107436,-475.0811572191803,8
1420,1063.4608189635258,-674.5973402686155,5
1421,-761.689845820958,118.34751074948639,9
1422,-410.8431907921522,547.1604684886026,7
1423,298.83325063999126,463.88690646355417,0
1424,500.22145731045026,326.88107421930715,6
1425,-749.7244855554011,-740.313153650576,1
1426,-597.7433234438565,447.78415631329926,9
1427,336.3917068527937,105.71203724129161,2
1428,63.27836824234315,-429.1402548316168,3
1429,234.23194618043982,-306.3528706479754,3
1430,-37.16713319998851,359.3146244773698,5
1431,-38.60161008657221,762.9164933241809,4
1432,276.89798224066055,-346.44554078456,3
1433,-627.6183257306205,-18.784729442169333,5
1434,-436.93134393606806,-92.09607139791939,8
1435,-211.82410073371398,-275.5829168257421,6
1436,-401.5173506996681,-268.9265034281571,3
1437,231.58776432659212,620.5552262029611,7
1438,-9.936321159545727,-646.1260707028061,2
1439,-188.82463961016734,-363.6594437927895,8
1440,-15.124812365097393,293.5550712091009,4
1441,-728.0075529603173,57.672857579235675,9
1442,-478.42721815473146,-151.3425173633518,5
1443,1023.189488080196,-75.11339100539054,0
1444,84.14132447123832,-161.13268887948837,2
1445,-946.1387316000698,-676.6087043215122,1
1446,-232.4821436603205,677.6828120424367,4
1447,229.7642726595645,204.34640708500146,2
1448,496.6364700137744,736.232502165447,4
1449,695.85782072282,-392.370774997204,3
1450,-924.7071685207042,-431.0975623893764,1
1451,-99.25937960027059,573.3407115231407,7
1452,-728.0393606400279,-91.05053471909609,1
1453,-90.48123587786975,-497.48892826747675,8
1454,526.3638886621876,-134.67714595913301,0
1455,-668.4999782211169,-101.22328026977273,9
1456,318.486437217252,124.70736771229754,6
1457,-382.1154966289817,-187.7387274117217,8
1458,-981.9205477779709,-476.62203924351485,1
1459,-403.7423790626196,346.0807759829126,9
1460,83.7059406784026,459.85175904201037,4
1461,-179.21387091748923,-34.377223686483006,4
1462,292.7146529431823,800.653032024791,9
1463,-904.110228647079,-356.9865459256661,1
1464,-505.4167927135028,-467.2723049759132,8
1465,-413.7558604486693,79.97523442847181,9
1466,1063.8198698038407,658.6614868135795,6
1467,-461.3114694483953,-202.18142724818313,5
1468,-326.0622673898962,65.27999966702316,5
1469,573.3119862929142,-479.39983677668454,3
1470,-317.89614571162,-514.4573891556087,3
1471,1307.9741403766063,-278.56279872207386,0
1472,-721.9775194184346,-214.0974345091643,1
1473,-623.5957369159355,-209.33403637123098,4
1474,-233.1754044172471,-446.4598279678621,3
1475,-348.77692901852254,-330.23440168999963,8
1476,-445.052099989458,-362.4741735698382,3
1477,-360.4944851802215,-168.12817577021966,4
1478,274.3269545337588,92.37223551200337,2
1479,1419.5605591592393,294.201171184432,0
1480,577.9436147343076,447.7908226074609,7
1481,-493.0791797541762,-19.88255008078449,5
1482,-20.80245096768443,-151.84098612747812,5
1483,-890.2250014453585,-579.2007509472498,1
1484,464.79106334991684,-136.65419461069183,8
1485,-340.11121635895654,-63.183650105715294,5
1486,-389.06218954271316,-569.7069919889867,3
1487,-300.0060671276281,530.5431573848437,4
1488,226.69608867182208,53.465384489569956,6
1489,1431.287613952968,478.70345300228416,0
1490,523.8829149532044,-197.63778851873468,5
1491,-709.2670755871127,166.85365855324483,7
1492,-680.1602272283235,-143.36808176162918,2
1493,31.054084439137114,377.168164552843,6
1494,152.90108817876978,320.8659178994478,6
1495,1712.411844826873,111.25949028241612,0
1496,-957.5183311733153,-634.5356450431908,1
1497,-828.3885414028879,-597.4691434330957,1
1498,-450.2353168576996,472.1839071522686,4
1499,-381.1742283959027,503.7179704444713,7
1500,-575.5690698808066,371.6287536666529,9
1501,1033.959728283006,311.76440727030905,0
1502,1383.9289779224289,-175.21758067370052,0
1503,-309.4466924383417,-231.4242031532742,6
1504,296.61577650565897,285.0702373858172,6
1505,156.31511064586323,-202.4026695859589,8
1506,-441.623735520696,-230.31864285817716,6
1507,-417.14995038316175,373.3437034786407,9
1508,301.7853903301317,773.7022740498685,4
1509,-219.49846829110118,194.1250283020655,5
1510,-336.5876730554098,-175.86623030774922,2
1511,-30.25334577029427,308.76236926999286,4
1512,-531.3959288919594,-386.7234420322687,0
1513,-200.21890747322885,733.7187317297312,7
1514,69.00077813559543,377.1017117520782,5
1515,-281.74538338837095,-118.22959850377701,6
1516,82.82843227951398,-351.39325095659717,5
1517,1429.1454613914698,157.51632484940598,0
1518,-170.78915661098202,347.60993615414566,9
1519,-333.2923610403898,-643.05133589272,8
1520,-90.36517658869228,5.915091223517849,6
1521,-906.2749419733168,-400.63650503372594,1
1522,-249.82337513944546,351.2461533609284,9
1523,-369.1406162517748,569.4040777894427,7
1524,-77.35852340678804,-288.848660555214,5
1525,-413.47749424459994,544.9003789698069,7
1526,727.5606553238304,45.04470765017917,5
1527,-795.5046586147481,-583.7292615837375,1
1528,-940.3267586963348,-240.90590560379667,1
1529,-129.73596041182802,-333.1909394880555,3
1530,905.8184718648507,-532.8918949016673,0
1531,-454.8997043900662,193.28548677714085,2
1532,1149.9765720578,-462.15706097458803,0
1533,117.27971864052365,-290.54204061448695,3
1534,-41.693388986670314,193.0047042271254,8
1535,-531.1946805255175,-457.85312832668285,1
1536,407.4420124488958,-77.44427943854339,6
1537,-3.134519599142531,360.21185746942245,4
1538,411.9049629292001,-265.1678689596115,6
1539,190.24531905378606,242.9387531766515,2
1540,22.107822418634726,297.1185451727992,6
1541,-148.0823140926352,223.53771244082233,4
1542,-331.7520867553916,-87.47475211304217,8
1543,-158.60306206907816,-274.0247066732243,8
1544,-781.9687249344084,-97.14605084030288,1
1545,-547.0914427055085,-122.62804366914649,4
1546,233.73224141356815,903.7998307494846,4
1547,-728.9127953990076,230.55971719108558,7
1548,-747.2223920364088,-183.65000271888528,1
1549,-66.50605976660009,250.3693900948527,2
1550,850.159901968743,-1027.4311070713054,2
1551,103.22952342365713,-597.8872010294631,3
1552,-396.4243044802818,313.79016103852365,9
1553,-401.5486399537709,-164.21727798034425,6
1554,-692.9898277398138,-88.48078196490764,4
1555,-463.20895548951347,478.72884653651386,9
1556,582.1509197340544,18.999299144020853,5
1557,-617.7045414338196,-105.5385634444089,6
1558,712.4999557512249,-661.8511890307973,2
1559,-80.77010602798065,-270.6837312440384,3
1560,114.62966568172818,968.3147712175045,9
1561,149.5667123672133,224.5822857430527,2
1562,-43.901028242368646,-33.61939948584437,6
1563,255.3870260356429,105.31161808486597,2
1564,-602.507857393816,596.8236894565467,7
1565,-168.71525389539198,427.1188987936963,4
1566,383.7127120483367,-144.38040309072346,3
1567,166.45356406320423,-140.25957781971388,6
1568,211.30104982363932,669.0578634243567,4
1569,-333.31532593736665,205.3814636185007,9
1570,-512.4790995701909,353.3612863425752,7
1571,958.2785942460052,393.15682075948894,0
1572,-596.7779396023966,-673.6156784616002,2
1573,-380.9961886598477,445.44318358541733,2
1574,476.34040540493896,1064.0560487209762,9
1575,-397.21767763710324,-108.312640882956,5
1576,-407.67721144679183,265.0207078165485,4
1577,-206.43163048569056,97.81425977592212,5
1578,1160.5899179759267,141.79891129437223,0
1579,-888.0622394034203,-542.0307378560128,1
1580,75.28430999111792,749.1380264042756,4
1581,338.05845345681007,-475.233992434953,3
1582,296.54344051635644,207.42885140636952,6
1583,530.7815606806506,-988.493488023464,3
1584,-163.03601391522128,24.065716194363045,2
1585,-748.2327044309017,103.96179389625651,9
1586,-128.3728133626542,346.50411240879424,7
1587,-159.65056106490002,7.907375671657891,5
1588,-167.0165987871386,-465.48197261159595,3
1589,159.44500504135718,520.0575281809951,7
1590,757.3193303344218,-428.51819148156005,0
1591,48.87042604297104,540.183414627262,9
1592,128.91213685855504,-315.6839503330214,5
1593,-249.29742188207464,-402.9567210925049,8
1594,-373.76079918936483,-516.3081861876844,3
1595,-12.116952085707226,275.42344771591263,2
1596,1018.0854555459973,-417.15561247454684,0
1597,-790.2891225570934,-317.02361904972145,1
1598,-115.09280581143157,-146.26815162897017,8
1599,100.54036573123041,-285.82422466997826,3
1600,107.30106315586907,-320.9020329286883,0
1601,-749.1953727979494,-535.3560821683087,1
1602,-149.58191402418257,-894.3277947307909,2
1603,148.37042846303618,-738.128984774574,3
1604,197.9483515015522,676.6378808563733,4
1605,1179.6903269563923,-60.631781836305834,0
1606,915.3504677715248,-75.32778437382885,0
1607,-1019.2562267011709,-307.6447254088779,1
1608,140.0521004245759,632.7649441118274,7
1609,-61.282998786052524,-1104.8177158877306,2
1610,-263.4112806163304,77.76681064227546,9
1611,405.71287288860066,-819.2736915102172,3
1612,-624.5358086856344,299.99607729012314,9
1613,-133.66864598327777,663.2034910253776,4
1614,-600.7090067677012,-226.64171811311573,2
1615,-158.2892405213838,-15.148959003811843,5
1616,470.60220044586987,-6.930942850332258,8
1617,-162.79550719193358,59.40078299482267,6
1618,456.15709113988447,619.878568923592,7
1619,-174.44926434723737,912.910039866088,7
1620,169.15834982196404,589.796116375506,9
1621,-207.35418790308208,-351.44018345082236,8
1622,681.549358293771,1000.1098683737093,9
1623,-416.7408943599736,370.46085877559625,9
1624,77.77694275199708,-294.20016994808543,2
1625,867.6663030302129,-261.301138433954,0
1626,903.1932514147303,-36.28270585088472,0
1627,-955.6420366651428,-430.5594675332966,1
1628,-128.4285145027731,910.5160003933346,4
1629,-204.2430031056403,-694.3643194412949,2
1630,2.573953316076973,652.082263183624,4
1631,225.1451795188274,-1069.8971997741164,3
1632,-16.796013727873817,679.3050070184531,9
1633,43.412591152649476,583.0056241281616,4
1634,136.71095453173547,-404.8386467749013,3
1635,-241.30989930765037,129.721436535421,5
1636,-318.675539245934,939.2058153323147,7
1637,197.30720147354313,-96.78710709860385,6
1638,-135.74185381246366,262.7511164943728,5
1639,-454.61320028758104,719.425663183419,7
1640,-894.0888896638348,-404.7934325294612,1
1641,-151.33597555646952,-151.54794727725266,8
1642,541.1741166687534,-590.6576036036498,6
1643,-500.88936188989857,528.4183310361677,9
1644,-451.8306393989468,-162.13839973780523,3
1645,961.3180461664399,-436.37490176280926,0
1646,481.5548649576454,724.8422987784681,4
1647,-908.8416948553211,-620.4031897857019,1
1648,336.361900057111,-301.9356108579615,2
1649,-212.2083963423628,-678.2766901798996,2
1650,99.42342042929826,99.17761310761027,5
1651,414.0215046889405,-758.7534504584514,3
1652,210.4862852577678,131.51294907294127,7
1653,58.04040678441897,942.270901995904,4
1654,-877.5598927724335,-166.1896051130069,1
1655,-3.3742500798669264,829.9345869994102,7
1656,-873.3716883437309,-81.2100970055655,7
1657,-188.98380438997089,-645.7397801698779,8
1658,-993.8476026796613,-552.8978748654146,1
1659,-503.738221700779,441.41736598696906,9
1660,137.8552778672898,-436.44450285850337,2
1661,191.36571834200066,-861.5757787656382,3
1662,-76.16266311650188,197.66732223585302,2
1663,-506.0698852457152,542.3694286194776,4
1664,1547.9490623982167,-303.2501335058398,0
1665,-880.1992471447609,-520.4990462403872,1
1666,-398.2822801383903,79.04531090228713,8
1667,-591.3897575951654,389.1979793742313,4
1668,-420.9600845037095,-459.3483937209435,3
1669,-66.30709709735082,27.07479727672661,6
1670,198.16514084680816,-297.772277095767,5
1671,-311.54656956903705,48.97931714292555,6
1672,187.20152193080304,403.95084654389524,4
1673,-266.70919051933424,874.233200329957,7
1674,1011.2903396058891,-182.9478083425787,9
1675,317.6468626223461,-708.9010375629737,3
1676,-636.3906318620633,54.715801493248755,1
1677,176.94532349892756,-665.4938407288608,3
1678,1585.5030192946656,177.7185169303685,0
1679,153.047630382664,34.99859826190936,2
1680,-1003.2032289708078,-432.45797415798194,1
1681,-974.3278385826054,-412.1268671714729,1
1682,1092.2055995023434,-177.7267387664171,0
1683,494.40712641926285,779.8896515345143,9
1684,211.48034164958872,873.2621374621104,9
1685,185.3588563281505,824.3241750497419,4
1686,-480.89372312646003,-208.3213403188244,6
1687,-378.0521053149146,836.9864199830332,7
1688,298.5430736874531,-225.16805217478554,6
1689,-189.26813707348734,-681.0392230770129,3
1690,36.904043713832976,156.64920277117258,5
1691,-221.0874494202791,-232.8352065885886,5
1692,126.29063025845619,827.3595309946231,4
1693,-345.512354265649,840.4310678817461,4
1694,-141.6962270267991,0.709771797198105,6
1695,-19.588335436225833,936.015415126622,9
1696,-745.5658442723706,-120.75621632882961,1
1697,-951.7205419100181,-473.6181132439412,1
1698,186.62723550716234,-942.9580596954992,3
1699,-937.5647675167215,-500.96153029118034,1
1700,-919.7993072364832,-246.6912252912602,1
1701,1556.9186472360282,-109.6628182442777,0
1702,715.1774024604342,457.7134796032534,5
1703,-972.9646667235215,-475.1683106828265,1
1704,-804.6228746099432,-38.9748301213702,4
1705,-507.443120010873,625.553610238372,4
1706,-55.79361015172327,-65.45953132017601,6
1707,-46.73329846915783,-45.67431859291254,6
1708,159.466437549329,-3.8381962111948886,6
1709,1707.244375154206,-273.2953732144349,0
1710,-863.433042960306,-146.15783753504252,1
1711,-387.2431038772542,-841.1399969791264,2
1712,1162.9424898849672,157.13447809554552,0
1713,-116.48952551027568,-87.73963312818262,8
1714,-406.29626118561265,-406.78973430546836,2
1715,126.1578279909409,-239.46102574633503,2
1716,-803.2820268930128,-142.04984433939543,1
1717,-895.4720466640551,-680.0840053048094,1
1718,-282.21219172453294,-487.1069362614913,3
1719,-20.632324143708388,875.0050025051663,7
1720,-234.93826789461127,610.1954178245068,9
1721,-110.94035248279575,396.93609306535427,5
1722,-186.65623302908253,-723.7824964740521,3
1723,1557.696842702227,-352.3041784486451,0
1724,1049.2958440586042,-184.77701524877614,2
1725,1330.2686202706054,-391.7371277598514,0
1726,741.8722311500251,296.4394537482737,6
1727,126.37241761011943,-1074.3162400926633,2
1728,-698.8228310079597,321.2303677083243,9
1729,1133.0287666570414,-235.90498268014917,0
1730,-630.7479498541063,574.1009628293651,7
1731,250.57216251970488,-91.08929715294893,6
1732,-21.159073061316228,517.0371140627551,9
1733,-396.87411117646127,798.0309799020856,9
1734,-976.7202319324513,-606.4360087301214,1
1735,-316.03306680572075,-745.3477895281327,2
1736,-574.306081074478,421.46009043337244,9
1737,121.05231641314406,-757.2564975653393,3
1738,-20.718956749876842,915.2654913588129,4
1739,-472.8970152081875,863.1677781399393,7
1740,-223.41158361399607,530.3387627744869,9
1741,-132.87883911229562,-424.7140032679684,6
1742,1320.706965510978,-346.5358897911467,0
1743,-246.97155201089072,954.7212625784316,9
1744,-517.0185684285832,212.6514196525532,4
1745,3.4753957987230333,-352.40177247899516,8
1746,-566.9934254276617,762.6961736453205,7
1747,-318.30993871629255,875.3608964065938,7
1748,106.94603617952603,934.2022497645681,9
1749,-253.73058579575155,-369.7808960030559,8
1750,-716.3081475373172,-335.68143730264273,6
1751,-262.0537479732582,918.8768733103658,9
1752,274.3503952683415,-93.0819525363281,5
1753,134.3164964101492,-933.7659567002299,2
1754,-14.21026760950878,223.52362399249068,2
1755,158.84750697032334,-1090.5621582479055,2
1756,25.48798666904053,-778.6393692007601,3
1757,243.23045797412425,953.0690216308321,9
1758,-403.90633698937944,-422.4091142547793,8
1759,153.85250661342673,234.17577033905914,8
1760,242.3177997643929,-464.4641060609908,8
1761,-171.4487663971857,-91.62120422289911,6
1762,-213.9931489172146,686.9127757089936,4
1763,-488.323956563036,535.2446772678549,4
1764,373.50704091803794,718.527668524725,4
1765,-516.8829812470641,482.74396235324417,4
1766,855.3329571815036,-393.9130540254754,2
1767,-459.21748950841754,498.0089576713864,4
1768,1007.2538587485511,248.83957395131296,6
1769,1156.010001359058,-460.844788364021,0
1770,-582.7606368261461,492.86949493116776,7
1771,1329.9917466494117,-515.0344187898863,0
1772,-281.42267584188545,446.76426982802195,7
1773,-525.0869869982068,-566.2685195757107,8
1774,538.6889309087642,-385.6275574702415,2
1775,1421.088817413886,-389.5366846867446,0
1776,-43.29724313774754,-188.485293579137,8
1777,-366.04484335096174,-352.49763651565735,8
1778,281.4513294578622,-616.8839117326863,3
1779,-344.5511670262729,-111.627349481821,6
1780,19.407960412547173,-471.1321051987765,8
1781,-55.02435267143204,270.79661039265227,6
1782,-137.46231575448186,39.486576537568844,6
1783,35.94668496273656,-421.872963480085,8
1784,551.4890110272753,-214.3352653106142,6
1785,-488.6752864595223,-246.53947038322278,5
1786,-795.7388425192329,-21.666780164272467,1
1787,-936.4110586277188,-645.6776093642195,1
1788,-188.1153290751414,-8.908845695212728,8
1789,-181.88762541932942,731.8667226019097,7
1790,463.8802436901122,-391.4780659318568,8
1791,38.87384362701356,-665.3051738677117,3
1792,-358.80862478064387,-118.55066361729193,6
1793,-138.2711470591807,-217.00802969591334,8
